om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
653273,2020,05,24,2020-05-24,20:40:00,3,KS,20,0,1.50,0,0,0,0,37.9400,-100.2800,37.9400,-100.2800,0,0,0,0,0,69,0,0,0
653274,2020,05,24,2020-05-24,20:44:00,3,KS,20,0,1.00,0,0,0,0,38.2000,-99.8900,38.2000,-99.8900,0,0,0,0,0,83,0,0,0
653275,2020,05,24,2020-05-24,20:45:00,3,KS,20,0,1.00,0,0,0,0,38.8400,-97.7600,38.8400,-97.7600,0,0,0,0,0,169,0,0,0
653276,2020,05,24,2020-05-24,21:11:00,3,KS,20,0,1.00,0,0,0,0,38.3700,-98.8100,38.3700,-98.8100,0,0,0,0,0,9,0,0,0
653277,2020,05,24,2020-05-24,21:11:00,3,KS,20,0,1.00,0,0,0,0,38.3800,-98.7800,38.3800,-98.7800,0,0,0,0,0,9,0,0,0
653278,2020,05,24,2020-05-24,21:12:00,3,KS,20,0,1.00,0,0,0,0,38.3600,-98.8100,38.3600,-98.8100,0,0,0,0,0,9,0,0,0
653279,2020,05,24,2020-05-24,21:17:00,3,KS,20,0,1.25,0,0,0,0,38.3600,-98.8100,38.3600,-98.8100,0,0,0,0,0,9,0,0,0
653280,2020,05,25,2020-05-25,07:30:00,3,WI,55,0,2.00,0,0,0,0,44.4400,-92.1500,44.4400,-92.1500,0,0,0,0,0,91,0,0,0
653281,2020,05,25,2020-05-25,07:45:00,3,WI,55,0,1.00,0,0,0,0,44.5300,-92.1000,44.5598,-92.0790,0,0,0,0,0,91,0,0,0
653282,2020,05,25,2020-05-25,08:08:00,3,WI,55,0,1.00,0,0,0,0,44.6500,-91.9200,44.6500,-91.9200,0,0,0,0,0,91,0,0,0
653283,2020,05,25,2020-05-25,09:08:00,3,WI,55,0,1.25,0,0,0,0,44.8300,-91.5400,44.8300,-91.5400,0,0,0,0,0,35,0,0,0
653284,2020,05,25,2020-05-25,09:10:00,3,WI,55,0,1.00,0,0,0,0,44.8400,-91.5900,44.8400,-91.5900,0,0,0,0,0,35,0,0,0
653285,2020,05,25,2020-05-25,15:10:00,3,WI,55,0,1.00,0,0,0,0,45.3800,-89.1900,45.3800,-89.1900,0,0,0,0,0,67,0,0,0
653286,2020,05,25,2020-05-25,16:00:00,3,NY,36,0,1.00,0,0,0,0,42.2000,-76.8800,42.2000,-76.8800,0,0,0,0,0,15,0,0,0
653287,2020,05,25,2020-05-25,16:21:00,3,NY,36,0,1.00,0,0,0,0,42.1400,-76.9300,42.1400,-76.9300,0,0,0,0,0,15,0,0,0
653288,2020,05,25,2020-05-25,16:23:00,3,NY,36,0,0.75,0,0,0,0,42.1700,-76.8300,42.1700,-76.8300,0,0,0,0,0,15,0,0,0
653289,2020,05,25,2020-05-25,16:40:00,3,TX,48,0,1.00,0,0,0,0,31.5302,-94.1059,31.5302,-94.1059,0,0,0,0,0,405,0,0,0
653290,2020,05,25,2020-05-25,18:57:00,3,NM,35,0,0.88,0,0,0,0,35.8845,-106.3265,35.8845,-106.3265,0,0,0,0,0,28,0,0,0
653291,2020,05,25,2020-05-25,19:18:00,3,TX,48,0,1.50,0,0,0,0,26.3800,-98.8300,26.3800,-98.8300,0,0,0,0,0,427,0,0,0
653292,2020,05,25,2020-05-25,19:20:00,3,TX,48,0,2.00,0,0,0,0,26.4100,-99.0000,26.4100,-99.0000,0,0,0,0,0,427,0,0,0
653293,2020,05,25,2020-05-25,21:15:00,3,IL,17,0,1.00,0,0,0,0,40.1200,-88.2500,40.1200,-88.2500,0,0,0,0,0,19,0,0,0
653294,2020,05,25,2020-05-25,22:07:00,3,TX,48,0,1.25,0,0,0,0,29.2500,-99.7500,29.2500,-99.7500,0,0,0,0,0,463,0,0,0
653295,2020,05,25,2020-05-25,22:10:00,3,TX,48,0,1.00,0,0,0,0,29.1300,-98.1500,29.1300,-98.1500,0,0,0,0,0,493,0,0,0
653296,2020,05,25,2020-05-25,23:07:00,3,TX,48,0,1.00,0,0,0,0,28.8900,-97.7000,28.8900,-97.7000,0,0,0,0,0,255,0,0,0
653297,2020,05,26,2020-05-26,06:37:00,3,TX,48,0,0.75,0,0,0,0,30.4300,-98.3400,30.4300,-98.3400,0,0,0,0,0,31,0,0,0
653298,2020,05,26,2020-05-26,07:02:00,3,TX,48,0,1.50,0,0,0,0,30.4300,-98.3300,30.4300,-98.3300,0,0,0,0,0,31,0,0,0
653299,2020,05,26,2020-05-26,07:05:00,3,TX,48,0,1.75,0,0,0,0,30.0800,-100.0400,30.0800,-100.0400,0,0,0,0,0,137,0,0,0
653300,2020,05,26,2020-05-26,12:24:00,3,WI,55,0,0.88,0,0,0,0,44.9500,-90.5600,44.9500,-90.5600,0,0,0,0,0,19,0,0,0
653301,2020,05,26,2020-05-26,14:30:00,3,TX,48,0,0.88,0,0,0,0,30.4200,-97.0000,30.4200,-97.0000,0,0,0,0,0,287,0,0,0
653302,2020,05,26,2020-05-26,14:33:00,3,OH,39,0,1.00,0,0,0,0,41.6706,-83.6225,41.6706,-83.6225,0,0,0,0,0,95,0,0,0
653303,2020,05,26,2020-05-26,15:02:00,3,TX,48,0,0.75,0,0,0,0,30.3600,-96.8200,30.3600,-96.8200,0,0,0,0,0,287,0,0,0
653304,2020,05,26,2020-05-26,15:22:00,3,TX,48,0,1.25,0,0,0,0,29.4600,-98.2900,29.4600,-98.2900,0,0,0,0,0,29,0,0,0
653305,2020,05,26,2020-05-26,15:45:00,3,TX,48,0,1.75,0,0,2000,0,30.9000,-95.3400,30.9000,-95.3400,0,0,0,0,0,455,0,0,0
653306,2020,05,26,2020-05-26,15:47:00,3,TX,48,0,1.75,0,0,0,0,30.8300,-95.4000,30.8300,-95.4000,0,0,0,0,0,471,0,0,0
653307,2020,05,26,2020-05-26,15:50:00,3,TX,48,0,1.25,0,0,0,0,30.3700,-97.0600,30.3700,-97.0600,0,0,0,0,0,287,0,0,0
653308,2020,05,26,2020-05-26,15:56:00,3,TX,48,0,1.00,0,0,0,0,30.4200,-97.0100,30.4200,-97.0100,0,0,0,0,0,287,0,0,0
653309,2020,05,26,2020-05-26,16:00:00,3,TX,48,0,1.75,0,0,0,0,30.4200,-96.9700,30.4200,-96.9700,0,0,0,0,0,287,0,0,0
653310,2020,05,26,2020-05-26,16:01:00,3,TX,48,0,1.75,0,0,0,0,30.4100,-97.0100,30.4100,-97.0100,0,0,0,0,0,287,0,0,0
653311,2020,05,26,2020-05-26,16:02:00,3,TX,48,0,2.00,0,0,0,0,30.4200,-97.0000,30.4200,-97.0000,0,0,0,0,0,287,0,0,0
653312,2020,05,26,2020-05-26,16:10:00,3,TX,48,0,1.75,0,0,0,0,29.3100,-98.2100,29.3100,-98.2100,0,0,0,0,0,493,0,0,0
653313,2020,05,26,2020-05-26,16:24:00,3,TX,48,0,0.75,0,0,0,0,30.9100,-95.2600,30.9100,-95.2600,0,0,0,0,0,455,0,0,0
653314,2020,05,26,2020-05-26,17:30:00,3,LA,22,0,1.00,0,0,0,0,30.9900,-92.9800,30.9900,-92.9800,0,0,0,0,0,115,0,0,0
653315,2020,05,26,2020-05-26,17:55:00,3,LA,22,0,1.00,0,0,0,0,30.4500,-93.4400,30.4500,-93.4400,0,0,0,0,0,19,0,0,0
653316,2020,05,26,2020-05-26,18:20:00,3,LA,22,0,1.75,0,0,0,0,30.4600,-93.2300,30.4600,-93.2300,0,0,0,0,0,11,0,0,0
653317,2020,05,26,2020-05-26,18:22:00,3,LA,22,0,1.75,0,0,0,0,30.5100,-93.2300,30.5100,-93.2300,0,0,0,0,0,11,0,0,0
653318,2020,05,26,2020-05-26,18:30:00,3,LA,22,0,1.00,0,0,0,0,30.5100,-93.2000,30.5100,-93.2000,0,0,0,0,0,11,0,0,0
653319,2020,05,26,2020-05-26,18:55:00,3,TX,48,0,1.00,0,0,0,0,32.4880,-94.4100,32.4880,-94.4100,0,0,0,0,0,203,0,0,0
653320,2020,05,26,2020-05-26,20:04:00,3,LA,22,0,1.00,0,0,0,0,30.2100,-93.2000,30.2100,-93.2000,0,0,0,0,0,19,0,0,0
653321,2020,05,26,2020-05-26,20:10:00,3,LA,22,0,1.50,0,0,0,0,30.1700,-93.2200,30.1700,-93.2200,0,0,0,0,0,19,0,0,0
653322,2020,05,26,2020-05-26,20:10:00,3,LA,22,0,1.25,0,0,0,0,30.2000,-93.2100,30.2000,-93.2100,0,0,0,0,0,19,0,0,0
653323,2020,05,26,2020-05-26,20:14:00,3,LA,22,0,1.25,0,0,0,0,30.2200,-93.2100,30.2200,-93.2100,0,0,0,0,0,19,0,0,0
653324,2020,05,26,2020-05-26,20:23:00,3,LA,22,0,1.50,0,0,0,0,30.2200,-93.1300,30.2200,-93.1300,0,0,0,0,0,19,0,0,0
653325,2020,05,26,2020-05-26,20:25:00,3,TX,48,0,1.00,0,0,0,0,33.4671,-94.2728,33.4671,-94.2728,0,0,0,0,0,37,0,0,0
653326,2020,05,26,2020-05-26,22:38:00,3,LA,22,0,1.00,0,0,0,0,32.2839,-93.7856,32.2839,-93.7856,0,0,0,0,0,31,0,0,0
653327,2020,05,27,2020-05-27,10:30:00,3,TX,48,0,1.00,0,0,0,0,32.0300,-97.4400,32.0300,-97.4400,0,0,0,0,0,217,0,0,0
653328,2020,05,27,2020-05-27,10:45:00,3,TX,48,0,1.75,0,0,20000,0,31.8600,-97.3800,31.8600,-97.3800,0,0,0,0,0,35,0,0,0
653329,2020,05,27,2020-05-27,10:46:00,3,TX,48,0,1.50,0,0,0,0,31.8600,-97.3900,31.8600,-97.3900,0,0,0,0,0,35,0,0,0
653330,2020,05,27,2020-05-27,11:04:00,3,TX,48,0,1.50,0,0,0,0,31.7020,-97.2162,31.7020,-97.2162,0,0,0,0,0,309,0,0,0
653331,2020,05,27,2020-05-27,11:21:00,3,TX,48,0,1.00,0,0,0,0,31.5900,-97.1000,31.5900,-97.1000,0,0,0,0,0,309,0,0,0
653332,2020,05,27,2020-05-27,11:22:00,3,TX,48,0,0.88,0,0,0,0,31.6700,-97.1000,31.6700,-97.1000,0,0,0,0,0,309,0,0,0
653333,2020,05,27,2020-05-27,11:25:00,3,TX,48,0,1.75,0,0,20000,0,31.6302,-97.0955,31.6302,-97.0955,0,0,0,0,0,309,0,0,0
653334,2020,05,27,2020-05-27,11:27:00,3,TX,48,0,0.88,0,0,0,0,31.6527,-97.3082,31.6527,-97.3082,0,0,0,0,0,309,0,0,0
653335,2020,05,27,2020-05-27,11:31:00,3,TX,48,0,1.25,0,0,0,0,31.6531,-97.3082,31.6531,-97.3082,0,0,0,0,0,309,0,0,0
653336,2020,05,27,2020-05-27,11:46:00,3,MS,28,0,1.50,0,0,5000,0,30.9937,-89.2690,30.9937,-89.2690,0,0,0,0,0,35,0,0,0
653337,2020,05,27,2020-05-27,12:05:00,3,TX,48,0,2.00,0,0,25000,0,31.3000,-96.8900,31.3000,-96.8900,0,0,0,0,0,145,0,0,0
653338,2020,05,27,2020-05-27,12:17:00,3,TX,48,0,1.00,0,0,0,0,31.4262,-97.7162,31.4262,-97.7162,0,0,0,0,0,99,0,0,0
653339,2020,05,27,2020-05-27,12:26:00,3,TX,48,0,1.00,0,0,0,0,31.4328,-97.7252,31.4328,-97.7252,0,0,0,0,0,99,0,0,0
653340,2020,05,27,2020-05-27,12:34:00,3,TX,48,0,1.75,0,0,6000,0,31.0744,-97.0953,31.0744,-97.0953,0,0,0,0,0,145,0,0,0
653341,2020,05,27,2020-05-27,12:34:00,3,TX,48,0,1.00,0,0,0,0,31.0766,-97.1149,31.0766,-97.1149,0,0,0,0,0,145,0,0,0
653342,2020,05,27,2020-05-27,12:38:00,3,MS,28,0,1.00,0,0,0,0,31.1700,-88.9300,31.1700,-88.9300,0,0,0,0,0,111,0,0,0
653343,2020,05,27,2020-05-27,12:40:00,3,ME,23,0,0.88,0,0,0,0,46.7165,-68.2205,46.7165,-68.2205,0,0,0,0,0,3,0,0,0
653344,2020,05,27,2020-05-27,12:40:00,3,TX,48,0,1.00,0,0,0,0,31.0189,-97.0621,31.0189,-97.0621,0,0,0,0,0,145,0,0,0
653345,2020,05,27,2020-05-27,12:55:00,3,TX,48,0,1.75,0,0,7000,0,30.7344,-96.5651,30.7344,-96.5651,0,0,0,0,0,395,0,0,0
653346,2020,05,27,2020-05-27,13:07:00,3,TX,48,0,0.70,0,0,500,0,30.7400,-96.4500,30.7400,-96.4500,0,0,0,0,0,41,0,0,0
653347,2020,05,27,2020-05-27,13:15:00,3,TX,48,0,0.70,0,0,500,0,30.6200,-96.3400,30.6200,-96.3400,0,0,0,0,0,41,0,0,0
653348,2020,05,27,2020-05-27,13:19:00,3,TX,48,0,0.75,0,0,0,0,32.4800,-99.9200,32.4800,-99.9200,0,0,0,0,0,441,0,0,0
653349,2020,05,27,2020-05-27,13:24:00,3,FL,12,0,1.00,0,0,0,0,26.7900,-80.2300,26.7900,-80.2300,0,0,0,0,0,99,0,0,0
653350,2020,05,27,2020-05-27,13:30:00,3,TX,48,0,1.00,0,0,1200,0,30.6700,-96.3700,30.6700,-96.3700,0,0,0,0,0,41,0,0,0
653351,2020,05,27,2020-05-27,13:39:00,3,TX,48,0,1.50,0,0,3000,0,30.6300,-96.3500,30.6300,-96.3500,0,0,0,0,0,41,0,0,0
653352,2020,05,27,2020-05-27,13:40:00,3,TX,48,0,1.75,0,0,3100,0,30.6800,-96.3700,30.6800,-96.3700,0,0,0,0,0,41,0,0,0
653353,2020,05,27,2020-05-27,13:45:00,3,TX,48,0,1.00,0,0,2700,0,30.6700,-96.3400,30.6700,-96.3400,0,0,0,0,0,41,0,0,0
653354,2020,05,27,2020-05-27,13:53:00,3,TX,48,0,1.00,0,0,1900,0,30.4900,-96.4700,30.4900,-96.4700,0,0,0,0,0,51,0,0,0
653355,2020,05,27,2020-05-27,14:26:00,3,MS,28,0,1.00,0,0,0,0,32.1600,-89.9300,32.1600,-89.9300,0,0,0,0,0,121,0,0,0
653356,2020,05,27,2020-05-27,14:27:00,3,MS,28,0,1.50,0,0,10000,0,33.1800,-90.2200,33.1800,-90.2200,0,0,0,0,0,51,0,0,0
653357,2020,05,27,2020-05-27,14:35:00,3,AR,05,0,0.75,0,0,0,0,35.2800,-93.3000,35.2800,-93.3000,0,0,0,0,0,83,0,0,0
653358,2020,05,27,2020-05-27,14:41:00,3,AR,05,0,0.75,0,0,0,0,35.3300,-93.2400,35.3300,-93.2400,0,0,0,0,0,115,0,0,0
653359,2020,05,27,2020-05-27,14:47:00,3,AL,01,0,1.00,0,0,0,0,30.7200,-88.3700,30.7200,-88.3700,0,0,0,0,0,97,0,0,0
653360,2020,05,27,2020-05-27,15:04:00,3,AL,01,0,1.00,0,0,0,0,30.7800,-88.2500,30.7800,-88.2500,0,0,0,0,0,97,0,0,0
653361,2020,05,27,2020-05-27,15:10:00,3,MS,28,0,1.75,0,0,10000,0,31.3497,-89.8286,31.3497,-89.8286,0,0,0,0,0,91,0,0,0
653362,2020,05,27,2020-05-27,15:14:00,3,MS,28,0,1.00,0,0,0,0,31.9400,-89.8800,31.9400,-89.8800,0,0,0,0,0,127,0,0,0
653363,2020,05,27,2020-05-27,15:20:00,3,TX,48,0,0.88,0,0,0,0,32.4000,-99.3600,32.4000,-99.3600,0,0,0,0,0,59,0,0,0
653364,2020,05,27,2020-05-27,15:30:00,3,TX,48,0,0.88,0,0,0,0,30.5900,-98.0600,30.5900,-98.0600,0,0,0,0,0,453,0,0,0
653365,2020,05,27,2020-05-27,15:36:00,3,MS,28,0,1.00,0,0,1000,0,32.5900,-89.5500,32.5900,-89.5500,0,0,0,0,0,79,0,0,0
653366,2020,05,27,2020-05-27,15:41:00,3,MS,28,0,1.00,0,0,0,0,31.3000,-89.9300,31.3000,-89.9300,0,0,0,0,0,91,0,0,0
653367,2020,05,27,2020-05-27,15:42:00,3,MS,28,0,1.75,0,0,10000,0,31.5400,-89.7900,31.5400,-89.7900,0,0,0,0,0,65,0,0,0
653368,2020,05,27,2020-05-27,15:53:00,3,TX,48,0,0.75,0,0,0,0,30.6300,-97.8600,30.6300,-97.8600,0,0,0,0,0,491,0,0,0
653369,2020,05,27,2020-05-27,16:15:00,3,MS,28,0,1.00,0,0,0,0,32.7500,-89.4900,32.7500,-89.4900,0,0,0,0,0,79,0,0,0
653370,2020,05,27,2020-05-27,16:25:00,3,TX,48,0,0.88,0,0,0,0,30.8600,-98.4400,30.8600,-98.4400,0,0,0,0,0,299,0,0,0
653371,2020,05,27,2020-05-27,16:32:00,3,MS,28,0,1.00,0,0,0,0,31.6000,-90.0000,31.6000,-90.0000,0,0,0,0,0,77,0,0,0
653372,2020,05,27,2020-05-27,16:40:00,3,TX,48,0,1.00,0,0,0,0,31.2000,-98.7200,31.2000,-98.7200,0,0,0,0,0,411,0,0,0
653373,2020,05,27,2020-05-27,16:44:00,3,TX,48,0,1.00,0,0,0,0,32.1100,-98.5400,32.1100,-98.5400,0,0,0,0,0,93,0,0,0
653374,2020,05,27,2020-05-27,17:00:00,3,TX,48,0,1.25,0,0,0,0,30.6600,-98.3100,30.6600,-98.3100,0,0,0,0,0,53,0,0,0
653375,2020,05,27,2020-05-27,17:06:00,3,MS,28,0,1.00,0,0,0,0,32.8600,-89.1000,32.8600,-89.1000,0,0,0,0,0,99,0,0,0
653376,2020,05,27,2020-05-27,17:08:00,3,TX,48,0,1.50,0,0,0,0,30.9200,-97.9500,30.9200,-97.9500,0,0,0,0,0,53,0,0,0
653377,2020,05,27,2020-05-27,17:10:00,3,TX,48,0,1.00,0,0,0,0,30.6500,-98.3000,30.6500,-98.3000,0,0,0,0,0,53,0,0,0
653378,2020,05,27,2020-05-27,17:16:00,3,TX,48,0,0.75,0,0,0,0,30.7000,-98.2500,30.7000,-98.2500,0,0,0,0,0,53,0,0,0
653379,2020,05,27,2020-05-27,17:43:00,3,TX,48,0,1.75,0,0,0,0,30.3000,-99.1500,30.3000,-99.1500,0,0,0,0,0,171,0,0,0
653380,2020,05,27,2020-05-27,17:47:00,3,TX,48,0,1.75,0,0,3700,0,30.6700,-96.3700,30.6700,-96.3700,0,0,0,0,0,41,0,0,0
653381,2020,05,27,2020-05-27,17:54:00,3,TX,48,0,1.00,0,0,2200,0,30.6600,-96.3300,30.6600,-96.3300,0,0,0,0,0,41,0,0,0
653382,2020,05,27,2020-05-27,17:58:00,3,TX,48,0,1.25,0,0,0,0,30.2900,-98.8900,30.2900,-98.8900,0,0,0,0,0,171,0,0,0
653383,2020,05,27,2020-05-27,18:00:00,3,TX,48,0,1.75,0,0,3900,0,30.6800,-96.2900,30.6800,-96.2900,0,0,0,0,0,41,0,0,0
653384,2020,05,27,2020-05-27,18:14:00,3,TX,48,0,1.25,0,0,0,0,30.1500,-98.9100,30.1500,-98.9100,0,0,0,0,0,171,0,0,0
653385,2020,05,27,2020-05-27,18:34:00,3,TX,48,0,1.00,0,0,0,0,29.9900,-98.7700,29.9900,-98.7700,0,0,0,0,0,259,0,0,0
653386,2020,05,27,2020-05-27,18:44:00,3,TX,48,0,1.00,0,0,0,0,30.1800,-99.3300,30.1800,-99.3300,0,0,0,0,0,265,0,0,0
653387,2020,05,27,2020-05-27,18:45:00,3,TX,48,0,1.00,0,0,0,0,29.9100,-98.7900,29.9100,-98.7900,0,0,0,0,0,259,0,0,0
653388,2020,05,27,2020-05-27,18:45:00,3,TX,48,0,1.00,0,0,0,0,29.9800,-98.7200,29.9800,-98.7200,0,0,0,0,0,259,0,0,0
653389,2020,05,27,2020-05-27,18:49:00,3,TX,48,0,1.50,0,0,0,0,30.1800,-99.3300,30.1800,-99.3300,0,0,0,0,0,265,0,0,0
653390,2020,05,27,2020-05-27,18:56:00,3,TX,48,0,1.00,0,0,0,0,30.0800,-99.2600,30.0800,-99.2600,0,0,0,0,0,265,0,0,0
653391,2020,05,27,2020-05-27,18:58:00,3,TX,48,0,1.50,0,0,0,0,30.1500,-99.1600,30.1500,-99.1600,0,0,0,0,0,171,0,0,0
653392,2020,05,27,2020-05-27,18:59:00,3,TX,48,0,1.00,0,0,0,0,29.8700,-98.6800,29.8700,-98.6800,0,0,0,0,0,259,0,0,0
653393,2020,05,27,2020-05-27,19:00:00,3,TX,48,0,1.50,0,0,0,0,29.9000,-98.6200,29.9000,-98.6200,0,0,0,0,0,259,0,0,0
653394,2020,05,27,2020-05-27,19:05:00,3,TX,48,0,1.50,0,0,0,0,29.8800,-98.6500,29.8800,-98.6500,0,0,0,0,0,259,0,0,0
653395,2020,05,27,2020-05-27,19:06:00,3,TX,48,0,1.00,0,0,0,0,30.0400,-97.8400,30.0400,-97.8400,0,0,0,0,0,209,0,0,0
653396,2020,05,27,2020-05-27,19:08:00,3,TX,48,0,1.00,0,0,0,0,30.0500,-99.1400,30.0500,-99.1400,0,0,0,0,0,265,0,0,0
653397,2020,05,27,2020-05-27,19:17:00,3,TX,48,0,1.00,0,0,0,0,30.1800,-99.3300,30.1800,-99.3300,0,0,0,0,0,265,0,0,0
653398,2020,05,27,2020-05-27,19:24:00,3,TX,48,0,1.00,0,0,0,0,29.9100,-99.1100,29.9100,-99.1100,0,0,0,0,0,265,0,0,0
653399,2020,05,27,2020-05-27,19:32:00,3,TX,48,0,1.50,0,0,0,0,29.8900,-97.6700,29.8900,-97.6700,0,0,0,0,0,55,0,0,0
653400,2020,05,27,2020-05-27,19:33:00,3,TX,48,0,1.50,0,0,0,0,29.6700,-98.5000,29.6700,-98.5000,0,0,0,0,0,29,0,0,0
653401,2020,05,27,2020-05-27,19:33:00,3,TX,48,0,1.00,0,0,0,0,29.8200,-97.6700,29.8200,-97.6700,0,0,0,0,0,55,0,0,0
653402,2020,05,27,2020-05-27,19:35:00,3,TX,48,0,1.00,0,0,0,0,29.7100,-99.0600,29.7100,-99.0600,0,0,0,0,0,19,0,0,0
653403,2020,05,27,2020-05-27,19:37:00,3,TX,48,0,1.50,0,0,0,0,29.8500,-99.0400,29.8500,-99.0400,0,0,0,0,0,265,0,0,0
653404,2020,05,27,2020-05-27,19:39:00,3,TX,48,0,2.00,0,0,0,0,29.8300,-97.6700,29.8300,-97.6700,0,0,0,0,0,55,0,0,0
653405,2020,05,27,2020-05-27,19:42:00,3,TX,48,0,1.75,0,0,0,0,29.7300,-99.0700,29.7300,-99.0700,0,0,0,0,0,19,0,0,0
653406,2020,05,27,2020-05-27,19:44:00,3,TX,48,0,1.50,0,0,0,0,29.6100,-98.5300,29.6100,-98.5300,0,0,0,0,0,29,0,0,0
653407,2020,05,27,2020-05-27,19:46:00,3,TX,48,0,1.00,0,0,0,0,29.5900,-98.5200,29.5900,-98.5200,0,0,0,0,0,29,0,0,0
653408,2020,05,27,2020-05-27,19:47:00,3,TX,48,0,1.00,0,0,0,0,29.6100,-98.5100,29.6100,-98.5100,0,0,0,0,0,29,0,0,0
653409,2020,05,27,2020-05-27,19:47:00,3,TX,48,0,1.25,0,0,0,0,29.5900,-98.5400,29.5900,-98.5400,0,0,0,0,0,29,0,0,0
653410,2020,05,27,2020-05-27,19:49:00,3,TX,48,0,1.75,0,0,0,0,29.5900,-98.5300,29.5900,-98.5300,0,0,0,0,0,29,0,0,0
653411,2020,05,27,2020-05-27,19:49:00,3,TX,48,0,2.00,0,0,0,0,29.6000,-98.5600,29.6000,-98.5600,0,0,0,0,0,29,0,0,0
653412,2020,05,27,2020-05-27,19:50:00,3,TX,48,0,1.50,0,0,0,0,29.7200,-98.9800,29.7200,-98.9800,0,0,0,0,0,19,0,0,0
653413,2020,05,27,2020-05-27,19:52:00,3,TX,48,0,1.00,0,0,0,0,29.6000,-98.4900,29.6000,-98.4900,0,0,0,0,0,29,0,0,0
653414,2020,05,27,2020-05-27,19:56:00,3,TX,48,0,1.75,0,0,0,0,29.6000,-98.4900,29.6000,-98.4900,0,0,0,0,0,29,0,0,0
653415,2020,05,27,2020-05-27,19:59:00,3,TX,48,0,1.25,0,0,0,0,29.5300,-98.4700,29.5300,-98.4700,0,0,0,0,0,29,0,0,0
653416,2020,05,27,2020-05-27,19:59:00,3,TX,48,0,2.00,0,0,0,0,29.6000,-98.4900,29.6000,-98.4900,0,0,0,0,0,29,0,0,0
653417,2020,05,27,2020-05-27,20:03:00,3,TX,48,0,2.00,0,0,0,0,29.5200,-98.4600,29.5200,-98.4600,0,0,0,0,0,29,0,0,0
653418,2020,05,27,2020-05-27,20:04:00,3,TX,48,0,1.00,0,0,0,0,29.6000,-98.4200,29.6000,-98.4200,0,0,0,0,0,29,0,0,0
653419,2020,05,27,2020-05-27,20:05:00,3,TX,48,0,1.25,0,0,0,0,29.6000,-98.9700,29.6000,-98.9700,0,0,0,0,0,19,0,0,0
653420,2020,05,27,2020-05-27,20:12:00,3,TX,48,0,2.00,0,0,0,0,29.6200,-98.5200,29.6200,-98.5200,0,0,0,0,0,29,0,0,0
653421,2020,05,27,2020-05-27,20:15:00,3,TX,48,0,1.75,0,0,0,0,29.4800,-98.4200,29.4800,-98.4200,0,0,0,0,0,29,0,0,0
653422,2020,05,27,2020-05-27,20:15:00,3,TX,48,0,1.75,0,0,0,0,29.4700,-98.4400,29.4700,-98.4400,0,0,0,0,0,29,0,0,0
653423,2020,05,27,2020-05-27,20:21:00,3,TX,48,0,1.00,0,0,0,0,29.4100,-98.4100,29.4100,-98.4100,0,0,0,0,0,29,0,0,0
653424,2020,05,27,2020-05-27,20:22:00,3,TX,48,0,1.00,0,0,0,0,29.4300,-98.7500,29.4300,-98.7500,0,0,0,0,0,29,0,0,0
653425,2020,05,27,2020-05-27,20:24:00,3,TX,48,0,2.50,0,0,0,0,29.4900,-98.7100,29.4900,-98.7100,0,0,0,0,0,29,0,0,0
653426,2020,05,27,2020-05-27,20:26:00,3,TX,48,0,1.00,0,0,0,0,29.7900,-99.2500,29.7900,-99.2500,0,0,0,0,0,19,0,0,0
653427,2020,05,27,2020-05-27,20:30:00,3,TX,48,0,1.50,0,0,0,0,29.4363,-98.3816,29.4363,-98.3816,0,0,0,0,0,29,0,0,0
653428,2020,05,27,2020-05-27,20:45:00,3,TX,48,0,1.00,0,0,0,0,29.7600,-99.5200,29.7600,-99.5200,0,0,0,0,0,19,0,0,0
653429,2020,05,27,2020-05-27,20:52:00,3,TX,48,0,1.00,0,0,0,0,29.3100,-98.3900,29.3100,-98.3900,0,0,0,0,0,29,0,0,0
653430,2020,05,27,2020-05-27,21:08:00,3,TX,48,0,1.00,0,0,0,0,29.6100,-99.5300,29.6100,-99.5300,0,0,0,0,0,463,0,0,0
653431,2020,05,27,2020-05-27,22:22:00,3,TX,48,0,1.75,0,0,0,0,28.9700,-99.2300,28.9700,-99.2300,0,0,0,0,0,163,0,0,0
653432,2020,05,27,2020-05-27,22:35:00,3,TX,48,0,1.00,0,0,0,0,28.5300,-97.7800,28.5300,-97.7800,0,0,0,0,0,25,0,0,0
653433,2020,05,27,2020-05-27,23:06:00,3,TX,48,0,1.00,0,0,0,0,30.7100,-97.7400,30.7100,-97.7400,0,0,0,0,0,491,0,0,0
653434,2020,05,27,2020-05-27,23:09:00,3,TX,48,0,2.00,0,0,0,0,30.7100,-97.6600,30.7100,-97.6600,0,0,0,0,0,491,0,0,0
653435,2020,05,27,2020-05-27,23:10:00,3,TX,48,0,2.00,0,0,0,0,30.7100,-97.7300,30.7100,-97.7300,0,0,0,0,0,491,0,0,0
653436,2020,05,27,2020-05-27,23:10:00,3,TX,48,0,2.50,0,0,0,0,30.6100,-97.6900,30.6100,-97.6900,0,0,0,0,0,491,0,0,0
653437,2020,05,27,2020-05-27,23:10:00,3,TX,48,0,1.00,0,0,0,0,30.7200,-97.7200,30.7200,-97.7200,0,0,0,0,0,491,0,0,0
